case	mut	top	len	rep	method	rf
hard	2X	AC|BD	1	36	CASTER-pair	0
hard	2X	AC|BD	1	37	CASTER-pair	0
hard	2X	AC|BD	1	38	CASTER-pair	0
hard	2X	AC|BD	1	39	CASTER-pair	0
hard	2X	AC|BD	1	40	CASTER-pair	0
hard	2X	AC|BD	1	41	CASTER-pair	0
hard	2X	AC|BD	1	42	CASTER-pair	0
hard	2X	AC|BD	1	43	CASTER-pair	1
hard	2X	AC|BD	1	44	CASTER-pair	0
hard	2X	AC|BD	1	45	CASTER-pair	1
hard	2X	AC|BD	1	46	CASTER-pair	0
hard	2X	AC|BD	1	47	CASTER-pair	0
hard	2X	AC|BD	1	48	CASTER-pair	0
hard	2X	AC|BD	1	49	CASTER-pair	0
hard	2X	AC|BD	1	50	CASTER-pair	0
hard	2X	AC|BD	1	51	CASTER-pair	0
hard	2X	AC|BD	1	52	CASTER-pair	1
hard	2X	AC|BD	1	53	CASTER-pair	0
hard	2X	AC|BD	1	54	CASTER-pair	0
hard	2X	AC|BD	1	55	CASTER-pair	0
hard	2X	AC|BD	1	56	CASTER-pair	1
hard	2X	AC|BD	1	57	CASTER-pair	0
hard	2X	AC|BD	1	58	CASTER-pair	0
hard	2X	AC|BD	1	59	CASTER-pair	0
hard	2X	AC|BD	1	60	CASTER-pair	1
hard	2X	AC|BD	1	61	CASTER-pair	1
hard	2X	AC|BD	1	62	CASTER-pair	1
hard	2X	AC|BD	1	63	CASTER-pair	1
hard	2X	AC|BD	1	64	CASTER-pair	1
hard	2X	AC|BD	1	65	CASTER-pair	0
hard	2X	AC|BD	1	66	CASTER-pair	0
hard	2X	AC|BD	1	67	CASTER-pair	1
hard	2X	AC|BD	1	68	CASTER-pair	0
hard	2X	AC|BD	1	69	CASTER-pair	0
hard	2X	AC|BD	1	70	CASTER-pair	0
hard	2X	AC|BD	1	71	CASTER-pair	0
hard	2X	AC|BD	1	72	CASTER-pair	0
hard	2X	AC|BD	1	73	CASTER-pair	0
hard	2X	AC|BD	1	74	CASTER-pair	0
hard	2X	AC|BD	1	75	CASTER-pair	0
hard	2X	AC|BD	1	76	CASTER-pair	0
hard	2X	AC|BD	1	77	CASTER-pair	1
hard	2X	AC|BD	1	78	CASTER-pair	0
hard	2X	AC|BD	1	79	CASTER-pair	0
hard	2X	AC|BD	1	80	CASTER-pair	0
hard	2X	AC|BD	1	81	CASTER-pair	1
hard	2X	AC|BD	1	82	CASTER-pair	1
hard	2X	AC|BD	1	83	CASTER-pair	0
hard	2X	AC|BD	1	84	CASTER-pair	0
hard	2X	AC|BD	1	85	CASTER-pair	0
hard	2X	AC|BD	1	86	CASTER-pair	0
hard	2X	AC|BD	1	87	CASTER-pair	0
hard	2X	AC|BD	1	88	CASTER-pair	0
hard	2X	AC|BD	1	89	CASTER-pair	0
hard	2X	AC|BD	1	90	CASTER-pair	0
hard	2X	AC|BD	1	91	CASTER-pair	1
hard	2X	AC|BD	1	92	CASTER-pair	0
hard	2X	AC|BD	1	93	CASTER-pair	0
hard	2X	AC|BD	1	94	CASTER-pair	0
hard	2X	AC|BD	1	95	CASTER-pair	0
hard	2X	AC|BD	1	96	CASTER-pair	1
hard	2X	AC|BD	1	97	CASTER-pair	1
hard	2X	AC|BD	1	98	CASTER-pair	0
hard	2X	AC|BD	1	99	CASTER-pair	1
hard	2X	AC|BD	1	100	CASTER-pair	0
hard	2X	AC|BD	2	1	CASTER-pair	0
hard	2X	AC|BD	2	2	CASTER-pair	0
hard	2X	AC|BD	2	3	CASTER-pair	1
hard	2X	AC|BD	2	4	CASTER-pair	1
hard	2X	AC|BD	2	5	CASTER-pair	0
hard	2X	AC|BD	2	6	CASTER-pair	0
hard	2X	AC|BD	2	7	CASTER-pair	0
hard	2X	AC|BD	2	8	CASTER-pair	0
hard	2X	AC|BD	2	9	CASTER-pair	0
hard	2X	AC|BD	2	10	CASTER-pair	1
hard	2X	AC|BD	2	11	CASTER-pair	0
hard	2X	AC|BD	2	12	CASTER-pair	0
hard	2X	AC|BD	2	13	CASTER-pair	0
hard	2X	AC|BD	2	14	CASTER-pair	0
hard	2X	AC|BD	2	15	CASTER-pair	0
hard	2X	AC|BD	2	16	CASTER-pair	1
hard	2X	AC|BD	2	17	CASTER-pair	0
hard	2X	AC|BD	2	18	CASTER-pair	1
hard	2X	AC|BD	2	19	CASTER-pair	0
hard	2X	AC|BD	2	20	CASTER-pair	0
hard	2X	AC|BD	2	21	CASTER-pair	0
hard	2X	AC|BD	2	22	CASTER-pair	0
hard	2X	AC|BD	2	23	CASTER-pair	0
hard	2X	AC|BD	2	24	CASTER-pair	0
hard	2X	AC|BD	2	25	CASTER-pair	0
hard	2X	AC|BD	2	26	CASTER-pair	0
hard	2X	AC|BD	2	27	CASTER-pair	1
hard	2X	AC|BD	2	28	CASTER-pair	0
hard	2X	AC|BD	2	29	CASTER-pair	0
hard	2X	AC|BD	2	30	CASTER-pair	0
hard	2X	AC|BD	2	31	CASTER-pair	0
hard	2X	AC|BD	2	32	CASTER-pair	0
hard	2X	AC|BD	2	33	CASTER-pair	0
hard	2X	AC|BD	2	34	CASTER-pair	0
hard	2X	AC|BD	2	35	CASTER-pair	0
hard	2X	AC|BD	2	36	CASTER-pair	0
hard	2X	AC|BD	2	37	CASTER-pair	0
hard	2X	AC|BD	2	38	CASTER-pair	0
hard	2X	AC|BD	2	39	CASTER-pair	0
hard	2X	AC|BD	2	40	CASTER-pair	0
hard	2X	AC|BD	2	41	CASTER-pair	0
hard	2X	AC|BD	2	42	CASTER-pair	0
hard	2X	AC|BD	2	43	CASTER-pair	1
hard	2X	AC|BD	2	44	CASTER-pair	0
hard	2X	AC|BD	2	45	CASTER-pair	1
hard	2X	AC|BD	2	46	CASTER-pair	0
hard	2X	AC|BD	2	47	CASTER-pair	0
hard	2X	AC|BD	2	48	CASTER-pair	0
hard	2X	AC|BD	2	49	CASTER-pair	0
hard	2X	AC|BD	2	50	CASTER-pair	0
hard	2X	AC|BD	2	51	CASTER-pair	0
hard	2X	AC|BD	2	52	CASTER-pair	1
hard	2X	AC|BD	2	53	CASTER-pair	0
hard	2X	AC|BD	2	54	CASTER-pair	0
hard	2X	AC|BD	2	55	CASTER-pair	0
hard	2X	AC|BD	2	56	CASTER-pair	0
hard	2X	AC|BD	2	57	CASTER-pair	0
hard	2X	AC|BD	2	58	CASTER-pair	0
hard	2X	AC|BD	2	59	CASTER-pair	0
hard	2X	AC|BD	2	60	CASTER-pair	0
hard	2X	AC|BD	2	61	CASTER-pair	0
hard	2X	AC|BD	2	62	CASTER-pair	1
hard	2X	AC|BD	2	63	CASTER-pair	0
hard	2X	AC|BD	2	64	CASTER-pair	0
hard	2X	AC|BD	2	65	CASTER-pair	0
hard	2X	AC|BD	2	66	CASTER-pair	0
hard	2X	AC|BD	2	67	CASTER-pair	0
hard	2X	AC|BD	2	68	CASTER-pair	0
hard	2X	AC|BD	2	69	CASTER-pair	0
hard	2X	AC|BD	2	70	CASTER-pair	0
hard	2X	AC|BD	2	71	CASTER-pair	0
hard	2X	AC|BD	2	72	CASTER-pair	0
hard	2X	AC|BD	2	73	CASTER-pair	0
hard	2X	AC|BD	2	74	CASTER-pair	0
hard	2X	AC|BD	2	75	CASTER-pair	0
hard	2X	AC|BD	2	76	CASTER-pair	0
hard	2X	AC|BD	2	77	CASTER-pair	1
hard	2X	AC|BD	2	78	CASTER-pair	0
hard	2X	AC|BD	2	79	CASTER-pair	0
hard	2X	AC|BD	2	80	CASTER-pair	0
hard	2X	AC|BD	2	81	CASTER-pair	1
hard	2X	AC|BD	2	82	CASTER-pair	0
hard	2X	AC|BD	2	83	CASTER-pair	0
hard	2X	AC|BD	2	84	CASTER-pair	0
hard	2X	AC|BD	2	85	CASTER-pair	0
hard	2X	AC|BD	2	86	CASTER-pair	0
hard	2X	AC|BD	2	87	CASTER-pair	0
hard	2X	AC|BD	2	88	CASTER-pair	0
hard	2X	AC|BD	2	89	CASTER-pair	0
hard	2X	AC|BD	2	90	CASTER-pair	1
hard	2X	AC|BD	2	91	CASTER-pair	0
hard	2X	AC|BD	2	92	CASTER-pair	0
hard	2X	AC|BD	2	93	CASTER-pair	1
hard	2X	AC|BD	2	94	CASTER-pair	0
hard	2X	AC|BD	2	95	CASTER-pair	0
hard	2X	AC|BD	2	96	CASTER-pair	1
hard	2X	AC|BD	2	97	CASTER-pair	1
hard	2X	AC|BD	2	98	CASTER-pair	0
hard	2X	AC|BD	2	99	CASTER-pair	1
hard	2X	AC|BD	2	100	CASTER-pair	0
hard	2X	AC|BD	5	1	CASTER-pair	0
hard	2X	AC|BD	5	2	CASTER-pair	0
hard	2X	AC|BD	5	3	CASTER-pair	0
hard	2X	AC|BD	5	4	CASTER-pair	0
hard	2X	AC|BD	5	5	CASTER-pair	0
hard	2X	AC|BD	5	6	CASTER-pair	0
hard	2X	AC|BD	5	7	CASTER-pair	0
hard	2X	AC|BD	5	8	CASTER-pair	1
hard	2X	AC|BD	5	9	CASTER-pair	0
hard	2X	AC|BD	5	10	CASTER-pair	0
hard	2X	AC|BD	5	11	CASTER-pair	0
hard	2X	AC|BD	5	12	CASTER-pair	0
hard	2X	AC|BD	5	13	CASTER-pair	0
hard	2X	AC|BD	5	14	CASTER-pair	0
hard	2X	AC|BD	5	15	CASTER-pair	0
hard	2X	AC|BD	5	16	CASTER-pair	1
hard	2X	AC|BD	5	17	CASTER-pair	0
hard	2X	AC|BD	5	18	CASTER-pair	0
hard	2X	AC|BD	5	19	CASTER-pair	0
hard	2X	AC|BD	5	20	CASTER-pair	0
hard	2X	AC|BD	5	21	CASTER-pair	0
hard	2X	AC|BD	5	22	CASTER-pair	0
hard	2X	AC|BD	5	23	CASTER-pair	0
hard	2X	AC|BD	5	24	CASTER-pair	0
hard	2X	AC|BD	5	25	CASTER-pair	0
hard	2X	AC|BD	5	26	CASTER-pair	0
hard	2X	AC|BD	5	27	CASTER-pair	0
hard	2X	AC|BD	5	28	CASTER-pair	0
hard	2X	AC|BD	5	29	CASTER-pair	0
hard	2X	AC|BD	5	30	CASTER-pair	0
hard	2X	AC|BD	5	31	CASTER-pair	0
hard	2X	AC|BD	5	32	CASTER-pair	1
hard	2X	AC|BD	5	33	CASTER-pair	0
hard	2X	AC|BD	5	34	CASTER-pair	0
hard	2X	AC|BD	5	35	CASTER-pair	0
hard	2X	AC|BD	5	36	CASTER-pair	0
hard	2X	AC|BD	5	37	CASTER-pair	0
hard	2X	AC|BD	5	38	CASTER-pair	0
hard	2X	AC|BD	5	39	CASTER-pair	0
hard	2X	AC|BD	5	40	CASTER-pair	0
hard	2X	AC|BD	5	41	CASTER-pair	0
hard	2X	AC|BD	5	42	CASTER-pair	0
hard	2X	AC|BD	5	43	CASTER-pair	0
hard	2X	AC|BD	5	44	CASTER-pair	0
hard	2X	AC|BD	5	45	CASTER-pair	0
hard	2X	AC|BD	5	46	CASTER-pair	0
hard	2X	AC|BD	5	47	CASTER-pair	0
hard	2X	AC|BD	5	48	CASTER-pair	0
hard	2X	AC|BD	5	49	CASTER-pair	0
hard	2X	AC|BD	5	50	CASTER-pair	0
hard	2X	AC|BD	5	51	CASTER-pair	0
hard	2X	AC|BD	5	52	CASTER-pair	0
hard	2X	AC|BD	5	53	CASTER-pair	0
hard	2X	AC|BD	5	54	CASTER-pair	0
hard	2X	AC|BD	5	55	CASTER-pair	0
hard	2X	AC|BD	5	56	CASTER-pair	0
hard	2X	AC|BD	5	57	CASTER-pair	0
hard	2X	AC|BD	5	58	CASTER-pair	0
hard	2X	AC|BD	5	59	CASTER-pair	0
hard	2X	AC|BD	5	60	CASTER-pair	0
hard	2X	AC|BD	5	61	CASTER-pair	0
hard	2X	AC|BD	5	62	CASTER-pair	1
hard	2X	AC|BD	5	63	CASTER-pair	0
hard	2X	AC|BD	5	64	CASTER-pair	0
hard	2X	AC|BD	5	65	CASTER-pair	0
hard	2X	AC|BD	5	66	CASTER-pair	0
hard	2X	AC|BD	5	67	CASTER-pair	0
hard	2X	AC|BD	5	68	CASTER-pair	0
hard	2X	AC|BD	5	69	CASTER-pair	0
hard	2X	AC|BD	5	70	CASTER-pair	0
hard	2X	AC|BD	5	71	CASTER-pair	0
hard	2X	AC|BD	5	72	CASTER-pair	0
hard	2X	AC|BD	5	73	CASTER-pair	0
hard	2X	AC|BD	5	74	CASTER-pair	0
hard	2X	AC|BD	5	75	CASTER-pair	0
hard	2X	AC|BD	5	76	CASTER-pair	0
hard	2X	AC|BD	5	77	CASTER-pair	0
hard	2X	AC|BD	5	78	CASTER-pair	0
hard	2X	AC|BD	5	79	CASTER-pair	0
hard	2X	AC|BD	5	80	CASTER-pair	0
hard	2X	AC|BD	5	81	CASTER-pair	0
hard	2X	AC|BD	5	82	CASTER-pair	0
hard	2X	AC|BD	5	83	CASTER-pair	0
hard	2X	AC|BD	5	84	CASTER-pair	0
hard	2X	AC|BD	5	85	CASTER-pair	0
hard	2X	AC|BD	5	86	CASTER-pair	0
hard	2X	AC|BD	5	87	CASTER-pair	0
hard	2X	AC|BD	5	88	CASTER-pair	0
hard	2X	AC|BD	5	89	CASTER-pair	0
hard	2X	AC|BD	5	90	CASTER-pair	0
hard	2X	AC|BD	5	91	CASTER-pair	0
hard	2X	AC|BD	5	92	CASTER-pair	0
hard	2X	AC|BD	5	93	CASTER-pair	0
hard	2X	AC|BD	5	94	CASTER-pair	0
hard	2X	AC|BD	5	95	CASTER-pair	0
hard	2X	AC|BD	5	96	CASTER-pair	0
hard	2X	AC|BD	5	97	CASTER-pair	0
hard	2X	AC|BD	5	98	CASTER-pair	0
hard	2X	AC|BD	5	99	CASTER-pair	1
hard	2X	AC|BD	5	100	CASTER-pair	0
hard	2X	AC|BD	10	1	CASTER-pair	0
hard	2X	AC|BD	10	2	CASTER-pair	0
hard	2X	AC|BD	10	3	CASTER-pair	0
hard	2X	AC|BD	10	4	CASTER-pair	0
hard	2X	AC|BD	10	5	CASTER-pair	0
hard	2X	AC|BD	10	6	CASTER-pair	0
hard	2X	AC|BD	10	7	CASTER-pair	0
hard	2X	AC|BD	10	8	CASTER-pair	0
hard	2X	AC|BD	10	9	CASTER-pair	0
hard	2X	AC|BD	10	10	CASTER-pair	0
hard	2X	AC|BD	10	11	CASTER-pair	0
hard	2X	AC|BD	10	12	CASTER-pair	0
hard	2X	AC|BD	10	13	CASTER-pair	0
hard	2X	AC|BD	10	14	CASTER-pair	0
hard	2X	AC|BD	10	15	CASTER-pair	0
hard	2X	AC|BD	10	16	CASTER-pair	0
hard	2X	AC|BD	10	17	CASTER-pair	0
hard	2X	AC|BD	10	18	CASTER-pair	0
hard	2X	AC|BD	10	19	CASTER-pair	0
hard	2X	AC|BD	10	20	CASTER-pair	0
hard	2X	AC|BD	10	21	CASTER-pair	0
hard	2X	AC|BD	10	22	CASTER-pair	0
hard	2X	AC|BD	10	23	CASTER-pair	0
hard	2X	AC|BD	10	24	CASTER-pair	0
hard	2X	AC|BD	10	25	CASTER-pair	0
hard	2X	AC|BD	10	26	CASTER-pair	0
hard	2X	AC|BD	10	27	CASTER-pair	0
hard	2X	AC|BD	10	28	CASTER-pair	0
hard	2X	AC|BD	10	29	CASTER-pair	0
hard	2X	AC|BD	10	30	CASTER-pair	0
hard	2X	AC|BD	10	31	CASTER-pair	0
hard	2X	AC|BD	10	32	CASTER-pair	0
hard	2X	AC|BD	10	33	CASTER-pair	0
hard	2X	AC|BD	10	34	CASTER-pair	0
hard	2X	AC|BD	10	35	CASTER-pair	0
hard	2X	AC|BD	10	36	CASTER-pair	0
hard	2X	AC|BD	10	37	CASTER-pair	0
hard	2X	AC|BD	10	38	CASTER-pair	0
hard	2X	AC|BD	10	39	CASTER-pair	0
hard	2X	AC|BD	10	40	CASTER-pair	0
hard	2X	AC|BD	10	41	CASTER-pair	0
hard	2X	AC|BD	10	42	CASTER-pair	0
hard	2X	AC|BD	10	43	CASTER-pair	0
hard	2X	AC|BD	10	44	CASTER-pair	0
hard	2X	AC|BD	10	45	CASTER-pair	0
hard	2X	AC|BD	10	46	CASTER-pair	0
hard	2X	AC|BD	10	47	CASTER-pair	0
hard	2X	AC|BD	10	48	CASTER-pair	0
hard	2X	AC|BD	10	49	CASTER-pair	0
hard	2X	AC|BD	10	50	CASTER-pair	0
hard	2X	AC|BD	10	51	CASTER-pair	0
hard	2X	AC|BD	10	52	CASTER-pair	0
hard	2X	AC|BD	10	53	CASTER-pair	0
hard	2X	AC|BD	10	54	CASTER-pair	0
hard	2X	AC|BD	10	55	CASTER-pair	0
hard	2X	AC|BD	10	56	CASTER-pair	0
hard	2X	AC|BD	10	57	CASTER-pair	0
hard	2X	AC|BD	10	58	CASTER-pair	0
hard	2X	AC|BD	10	59	CASTER-pair	0
hard	2X	AC|BD	10	60	CASTER-pair	0
hard	2X	AC|BD	10	61	CASTER-pair	0
hard	2X	AC|BD	10	62	CASTER-pair	1
hard	2X	AC|BD	10	63	CASTER-pair	0
hard	2X	AC|BD	10	64	CASTER-pair	0
hard	2X	AC|BD	10	65	CASTER-pair	0
hard	2X	AC|BD	10	66	CASTER-pair	0
hard	2X	AC|BD	10	67	CASTER-pair	0
hard	2X	AC|BD	10	68	CASTER-pair	0
hard	2X	AC|BD	10	69	CASTER-pair	0
hard	2X	AC|BD	10	70	CASTER-pair	0
hard	2X	AC|BD	10	71	CASTER-pair	0
hard	2X	AC|BD	10	72	CASTER-pair	0
hard	2X	AC|BD	10	73	CASTER-pair	0
hard	2X	AC|BD	10	74	CASTER-pair	0
hard	2X	AC|BD	10	75	CASTER-pair	0
hard	2X	AC|BD	10	76	CASTER-pair	0
hard	2X	AC|BD	10	77	CASTER-pair	0
hard	2X	AC|BD	10	78	CASTER-pair	0
hard	2X	AC|BD	10	79	CASTER-pair	0
hard	2X	AC|BD	10	80	CASTER-pair	0
hard	2X	AC|BD	10	81	CASTER-pair	0
hard	2X	AC|BD	10	82	CASTER-pair	0
hard	2X	AC|BD	10	83	CASTER-pair	0
hard	2X	AC|BD	10	84	CASTER-pair	0
hard	2X	AC|BD	10	85	CASTER-pair	0
hard	2X	AC|BD	10	86	CASTER-pair	0
hard	2X	AC|BD	10	87	CASTER-pair	0
hard	2X	AC|BD	10	88	CASTER-pair	0
hard	2X	AC|BD	10	89	CASTER-pair	0
hard	2X	AC|BD	10	90	CASTER-pair	0
hard	2X	AC|BD	10	91	CASTER-pair	0
hard	2X	AC|BD	10	92	CASTER-pair	0
hard	2X	AC|BD	10	93	CASTER-pair	0
hard	2X	AC|BD	10	94	CASTER-pair	0
hard	2X	AC|BD	10	95	CASTER-pair	0
hard	2X	AC|BD	10	96	CASTER-pair	0
hard	2X	AC|BD	10	97	CASTER-pair	0
hard	2X	AC|BD	10	98	CASTER-pair	0
hard	2X	AC|BD	10	99	CASTER-pair	0
hard	2X	AC|BD	10	100	CASTER-pair	0
hard	2X	AC|BD	20	1	CASTER-pair	0
hard	2X	AC|BD	20	2	CASTER-pair	0
hard	2X	AC|BD	20	3	CASTER-pair	0
hard	2X	AC|BD	20	4	CASTER-pair	0
hard	2X	AC|BD	20	5	CASTER-pair	0
hard	2X	AC|BD	20	6	CASTER-pair	0
hard	2X	AC|BD	20	7	CASTER-pair	0
hard	2X	AC|BD	20	8	CASTER-pair	0
hard	2X	AC|BD	20	9	CASTER-pair	0
hard	2X	AC|BD	20	10	CASTER-pair	0
hard	2X	AC|BD	20	11	CASTER-pair	0
hard	2X	AC|BD	20	12	CASTER-pair	0
hard	2X	AC|BD	20	13	CASTER-pair	0
hard	2X	AC|BD	20	14	CASTER-pair	0
hard	2X	AC|BD	20	15	CASTER-pair	0
hard	2X	AC|BD	20	16	CASTER-pair	0
hard	2X	AC|BD	20	17	CASTER-pair	0
hard	2X	AC|BD	20	18	CASTER-pair	0
hard	2X	AC|BD	20	19	CASTER-pair	0
hard	2X	AC|BD	20	20	CASTER-pair	0
hard	2X	AC|BD	20	21	CASTER-pair	0
hard	2X	AC|BD	20	22	CASTER-pair	0
hard	2X	AC|BD	20	23	CASTER-pair	0
hard	2X	AC|BD	20	24	CASTER-pair	0
hard	2X	AC|BD	20	25	CASTER-pair	0
hard	2X	AC|BD	20	26	CASTER-pair	0
hard	2X	AC|BD	20	27	CASTER-pair	0
hard	2X	AC|BD	20	28	CASTER-pair	0
hard	2X	AC|BD	20	29	CASTER-pair	0
hard	2X	AC|BD	20	30	CASTER-pair	0
hard	2X	AC|BD	20	31	CASTER-pair	0
hard	2X	AC|BD	20	32	CASTER-pair	0
hard	2X	AC|BD	20	33	CASTER-pair	0
hard	2X	AC|BD	20	34	CASTER-pair	0
hard	2X	AC|BD	20	35	CASTER-pair	0
hard	2X	AC|BD	20	36	CASTER-pair	0
hard	2X	AC|BD	20	37	CASTER-pair	0
hard	2X	AC|BD	20	38	CASTER-pair	0
hard	2X	AC|BD	20	39	CASTER-pair	0
hard	2X	AC|BD	20	40	CASTER-pair	0
hard	2X	AC|BD	20	41	CASTER-pair	0
hard	2X	AC|BD	20	42	CASTER-pair	0
hard	2X	AC|BD	20	43	CASTER-pair	0
hard	2X	AC|BD	20	44	CASTER-pair	0
hard	2X	AC|BD	20	45	CASTER-pair	0
hard	2X	AC|BD	20	46	CASTER-pair	0
hard	2X	AC|BD	20	47	CASTER-pair	0
hard	2X	AC|BD	20	48	CASTER-pair	0
hard	2X	AC|BD	20	49	CASTER-pair	0
hard	2X	AC|BD	20	50	CASTER-pair	0
hard	2X	AC|BD	20	51	CASTER-pair	0
hard	2X	AC|BD	20	52	CASTER-pair	0
hard	2X	AC|BD	20	53	CASTER-pair	0
hard	2X	AC|BD	20	54	CASTER-pair	0
hard	2X	AC|BD	20	55	CASTER-pair	0
hard	2X	AC|BD	20	56	CASTER-pair	0
hard	2X	AC|BD	20	57	CASTER-pair	0
hard	2X	AC|BD	20	58	CASTER-pair	0
hard	2X	AC|BD	20	59	CASTER-pair	0
hard	2X	AC|BD	20	60	CASTER-pair	0
hard	2X	AC|BD	20	61	CASTER-pair	0
hard	2X	AC|BD	20	62	CASTER-pair	0
hard	2X	AC|BD	20	63	CASTER-pair	0
hard	2X	AC|BD	20	64	CASTER-pair	0
hard	2X	AC|BD	20	65	CASTER-pair	0
hard	2X	AC|BD	20	66	CASTER-pair	0
hard	2X	AC|BD	20	67	CASTER-pair	0
hard	2X	AC|BD	20	68	CASTER-pair	0
hard	2X	AC|BD	20	69	CASTER-pair	0
hard	2X	AC|BD	20	70	CASTER-pair	0
hard	2X	AC|BD	20	71	CASTER-pair	0
hard	2X	AC|BD	20	72	CASTER-pair	0
hard	2X	AC|BD	20	73	CASTER-pair	0
hard	2X	AC|BD	20	74	CASTER-pair	0
hard	2X	AC|BD	20	75	CASTER-pair	0
hard	2X	AC|BD	20	76	CASTER-pair	0
hard	2X	AC|BD	20	77	CASTER-pair	0
hard	2X	AC|BD	20	78	CASTER-pair	0
hard	2X	AC|BD	20	79	CASTER-pair	0
hard	2X	AC|BD	20	80	CASTER-pair	0
hard	2X	AC|BD	20	81	CASTER-pair	0
hard	2X	AC|BD	20	82	CASTER-pair	0
hard	2X	AC|BD	20	83	CASTER-pair	0
hard	2X	AC|BD	20	84	CASTER-pair	0
hard	2X	AC|BD	20	85	CASTER-pair	0
hard	2X	AC|BD	20	86	CASTER-pair	0
hard	2X	AC|BD	20	87	CASTER-pair	0
hard	2X	AC|BD	20	88	CASTER-pair	0
hard	2X	AC|BD	20	89	CASTER-pair	0
hard	2X	AC|BD	20	90	CASTER-pair	0
hard	2X	AC|BD	20	91	CASTER-pair	0
hard	2X	AC|BD	20	92	CASTER-pair	0
hard	2X	AC|BD	20	93	CASTER-pair	0
hard	2X	AC|BD	20	94	CASTER-pair	0
hard	2X	AC|BD	20	95	CASTER-pair	0
hard	2X	AC|BD	20	96	CASTER-pair	0
hard	2X	AC|BD	20	97	CASTER-pair	0
hard	2X	AC|BD	20	98	CASTER-pair	0
hard	2X	AC|BD	20	99	CASTER-pair	0
hard	2X	AC|BD	20	100	CASTER-pair	0
hard	2X	BC|AD	1	1	CASTER-pair	0
hard	2X	BC|AD	1	2	CASTER-pair	0
hard	2X	BC|AD	1	3	CASTER-pair	0
hard	2X	BC|AD	1	4	CASTER-pair	0
hard	2X	BC|AD	1	5	CASTER-pair	0
hard	2X	BC|AD	1	6	CASTER-pair	0
hard	2X	BC|AD	1	7	CASTER-pair	0
hard	2X	BC|AD	1	8	CASTER-pair	0
hard	2X	BC|AD	1	9	CASTER-pair	0
hard	2X	BC|AD	1	10	CASTER-pair	0
hard	2X	BC|AD	1	11	CASTER-pair	0
hard	2X	BC|AD	1	12	CASTER-pair	0
hard	2X	BC|AD	1	13	CASTER-pair	0
hard	2X	BC|AD	1	14	CASTER-pair	0
hard	2X	BC|AD	1	15	CASTER-pair	0
hard	2X	BC|AD	1	16	CASTER-pair	0
hard	2X	BC|AD	1	17	CASTER-pair	0
hard	2X	BC|AD	1	18	CASTER-pair	0
hard	2X	BC|AD	1	19	CASTER-pair	0
hard	2X	BC|AD	1	20	CASTER-pair	0
hard	2X	BC|AD	1	21	CASTER-pair	0
hard	2X	BC|AD	1	22	CASTER-pair	0
hard	2X	BC|AD	1	23	CASTER-pair	0
hard	2X	BC|AD	1	24	CASTER-pair	0
hard	2X	BC|AD	1	25	CASTER-pair	0
hard	2X	BC|AD	1	26	CASTER-pair	0
hard	2X	BC|AD	1	27	CASTER-pair	0
hard	2X	BC|AD	1	28	CASTER-pair	0
hard	2X	BC|AD	1	29	CASTER-pair	0
hard	2X	BC|AD	1	30	CASTER-pair	0
hard	2X	BC|AD	1	31	CASTER-pair	0
hard	2X	BC|AD	1	32	CASTER-pair	0
hard	2X	BC|AD	1	33	CASTER-pair	0
hard	2X	BC|AD	1	34	CASTER-pair	0
hard	2X	BC|AD	1	35	CASTER-pair	0
hard	2X	BC|AD	1	36	CASTER-pair	0
hard	2X	BC|AD	1	37	CASTER-pair	0
hard	2X	BC|AD	1	38	CASTER-pair	0
hard	2X	BC|AD	1	39	CASTER-pair	0
hard	2X	BC|AD	1	40	CASTER-pair	0
hard	2X	BC|AD	1	41	CASTER-pair	0
hard	2X	BC|AD	1	42	CASTER-pair	0
hard	2X	BC|AD	1	43	CASTER-pair	0
hard	2X	BC|AD	1	44	CASTER-pair	0
hard	2X	BC|AD	1	45	CASTER-pair	0
hard	2X	BC|AD	1	46	CASTER-pair	0
hard	2X	BC|AD	1	47	CASTER-pair	0
hard	2X	BC|AD	1	48	CASTER-pair	0
hard	2X	BC|AD	1	49	CASTER-pair	0
hard	2X	BC|AD	1	50	CASTER-pair	0
hard	2X	BC|AD	1	51	CASTER-pair	0
hard	2X	BC|AD	1	52	CASTER-pair	0
hard	2X	BC|AD	1	53	CASTER-pair	0
hard	2X	BC|AD	1	54	CASTER-pair	0
hard	2X	BC|AD	1	55	CASTER-pair	0
hard	2X	BC|AD	1	56	CASTER-pair	0
hard	2X	BC|AD	1	57	CASTER-pair	0
hard	2X	BC|AD	1	58	CASTER-pair	0
hard	2X	BC|AD	1	59	CASTER-pair	0
hard	2X	BC|AD	1	60	CASTER-pair	0
hard	2X	BC|AD	1	61	CASTER-pair	0
hard	2X	BC|AD	1	62	CASTER-pair	0
hard	2X	BC|AD	1	63	CASTER-pair	0
hard	2X	BC|AD	1	64	CASTER-pair	0
hard	2X	BC|AD	1	65	CASTER-pair	0
hard	2X	BC|AD	1	66	CASTER-pair	0
hard	2X	BC|AD	1	67	CASTER-pair	0
hard	2X	BC|AD	1	68	CASTER-pair	0
hard	2X	BC|AD	1	69	CASTER-pair	0
hard	2X	BC|AD	1	70	CASTER-pair	0
hard	2X	BC|AD	1	71	CASTER-pair	0
hard	2X	BC|AD	1	72	CASTER-pair	0
